鳥海高原矢島スキー場,秋田県由利本荘市矢島町荒沢字長保田6,0184-56-2182,gelande001,39.1911598,140.0926334,と,矢島スキー
秋田市太平山スキー場オーパス,秋田県秋田市仁別蛇馬目沢111,018-827-2221,gelande002,39.7874036,140.2196747,あ,太平山スキー OR オーパススキー OR スキー場オーパス
たざわ湖スキー場,秋田県仙北市田沢湖水沢温泉郷,0187-46-2011,gelande003,39.762153,140.7596593,た,たざわ湖 OR from:tazawakoski
阿仁スキー場,秋田県北秋田市阿仁高津森,0186-82-3311,gelande004,39.9550987,140.4915875,あ,阿仁スキー
ジュネス栗駒スキー場,秋田県雄勝郡東成瀬村椿川柳沢39-7,0182-47-3101,gelande005,39.1592878,140.7264945,し,ジュネス栗駒 OR 栗駒スキー OR from:junesukurikoma
水晶山スキー場,秋田県鹿角市尾去沢尾去沢国有林,0186-23-2424,gelande006,40.177365,140.763862,す,水晶山スキー
協和スキー場,秋田県大仙市協和船岡上庄内71-1,018-893-2050,gelande007,39.6809563,140.3931191,き,協和スキー
大仙市大台スキー場,秋田県大仙市太田町川口大台1-2,0187-89-1788,gelande008,39.5188812,140.6542618,た,大台スキー
横手公園スキー場,秋田県横手市睦成城付1-4,0182-33-4101,gelande009,39.3241414,140.5746025,よ,横手公園スキー
横手市天下森スキー場,秋田県横手市増田町狙半内夏虫沢188,0182-45-9816,gelande010,39.162198,140.6214121,よ,天下森スキー
湯沢スキー場,秋田県湯沢市角間沢山56,0183-72-1459,gelande011,39.1544834,140.5094453,ゆ,湯沢スキー
小安温泉スキー場,秋田県湯沢市皆瀬新処106,0183-47-5241,gelande012,39.192934,140.097302,お,小安温泉スキー
秋田八幡平スキー場,秋田県鹿角市八幡平熊沢国有林,0186-31-2020,gelande013,39.978507,140.8017019,あ,秋田八幡平 OR 八幡平スキー
藤里町営スキー場,秋田県山本郡藤里町藤琴板清水149-1,0185-79-2970,gelande014,40.3200336,140.2910182,ふ,藤里町営スキー
鳥海オコジョランドスキー場,秋田県由利本荘市鳥海町猿倉奥山前3-11,0184-58-2932,gelande015,39.1683324,140.1264829,ち,オコジョランド
大曲ファミリースキー場,秋田県大仙市内小友中沢,0187-68-4000,gelande016,39.4403361,140.4331785,た,大曲ファミリースキー
湯沢市稲川スキー場,秋田県湯沢市駒形町八面深沢47,0183-42-4185,gelande017,39.1669412,140.541883,ゆ,稲川スキー
