オニコウベスキー場,宮城県大崎市鳴子温泉鬼首字小向原9-55,0229-86-2111,gelande345,38.7870016,140.6392507,お,オニコウベ OR from:onikoube
みやぎ蔵王七ヶ宿スキー場,宮城県刈田郡七ヶ宿町侭ノ上129,0224-37-3111,gelande346,37.9988735,140.3665537,み,七ヶ宿スキー
スプリングバレー泉高原スキー場,宮城県仙台市泉区福岡字岳山14-2,022-379-3755,gelande347,38.4187482,140.7230679,す,泉高原スキー OR スプリングバレー OR from:springvalley022
みやぎ蔵王えぼしスキー場,宮城県刈田郡蔵王町遠刈田温泉倉石岳国有林内,0224-34-4001,gelande348,38.1279482,140.5259427,み,みやぎ蔵王えぼし OR えぼしスキー OR from:eboshikakun
セントメリースキー場,宮城県柴田郡川崎町今宿字猪ノ沢3-10,0224-84-5880,gelande349,38.2186729,140.5211857,せ,セントメリースキー OR snow_stmary
みやぎ蔵王スキー場すみかわスノーパーク,宮城県刈田郡蔵王町遠刈田温泉倉石岳国有林内,0224-87-2610,gelande350,38.138337,140.495396,み,みやぎ蔵王すみかわ OR すみかわスノー OR from:sumikawa_miyagi
みやぎ蔵王白石スキー場,宮城県白石市福岡八宮不忘山,0224-24-8111,gelande351,38.0676244,140.5141135,み,蔵王白石 OR 白石スキー
上野々スキー場,宮城県大崎市鳴子温泉古戸前132,0229-83-3650,gelande352,38.7344962,140.7114789,う,上野々スキー
泉ケ岳スキー場,宮城県仙台市泉区福岡岳山9,022-379-3104,gelande353,38.3905931,140.7206681,い,泉ヶ岳スキー
やくらいファミリースキー場,宮城県加美郡加美町味ケ袋やくらい原1-9,0229-67-7272,gelande354,38.573262,140.7190245,や,やくらいファミリー OR やくらいスキー
